date,genotype,animal,food,cond,cue,response.time,pir,group,paralyzed,plateID,data_type,log.response
2019_02_13,N2,2342,JUb39; delAADC,Tyrosine,oct_1.0,11.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.4765384001174837
2019_02_13,N2,2343,JUb39; delAADC,Tyrosine,oct_1.0,8.5,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.1400661634962708
2019_02_13,N2,2344,JUb39; delAADC,Tyrosine,oct_1.0,5.4,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.6863989535702288
2019_02_13,N2,2346,JUb39; delAADC,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.667706820558076
2019_02_13,N2,2347,JUb39; delAADC,Tyrosine,oct_1.0,10,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.302585092994046
2019_02_13,N2,2348,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.5040773967762742
2019_02_13,N2,2349,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.7749523509116738
2019_02_13,N2,2351,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_02_13,N2,2352,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,8.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.128231705849268
2019_02_13,N2,2353,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,-0.2231435513142097
2019_02_13,N2,2354,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.410986973710262
2019_02_13,N2,2355,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,-0.2231435513142097
2019_02_13,N2,2357,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,12.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.5572273113676265
2019_02_13,N2,2358,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_02_13,N2,2359,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,6.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.8082887711792655
2019_02_13,N2,2360,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_02_13,N2,2361,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,6.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.8082887711792655
2019_02_13,N2,2362,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,0.9162907318741551
2019_02_13,N2,2363,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,9.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.272125885509337
2019_02_13,N2,2364,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.0986122886681098
2019_02_13,N2,2365,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.0794415416798357
2019_02_13,N2,2366,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,0.47000362924573563
2019_02_13,N2,2367,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.62924053973028
2019_02_13,N2,2368,OP50,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_02_13,N2,2369,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_02_13,N2,2370,OP50,Tyrosine,oct_1.0,6.8,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.916922612182061
2019_02_13,N2,2371,OP50,Tyrosine,oct_1.0,1.1,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,0.09531017980432493
2019_02_13,N2,2372,OP50,Tyrosine,oct_1.0,4.4,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.4816045409242156
2019_02_13,N2,2373,OP50,Tyrosine,oct_1.0,1.5,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,0.4054651081081644
2019_02_13,N2,2374,OP50,Tyrosine,oct_1.0,10.1,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,2.3125354238472138
2019_02_13,N2,2375,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_02_13,N2,2376,OP50,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_02_13,N2,2377,OP50,Tyrosine,oct_1.0,3.6,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.2809338454620642
2019_02_13,N2,2378,OP50,Tyrosine,oct_1.0,8.4,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,2.128231705849268
2019_02_13,N2,2379,OP50,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_02_13,N2,2380,OP50,Tyrosine,oct_1.0,3.1,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.1314021114911006
2019_02_13,N2,2381,OP50,Tyrosine,oct_1.0,3.2,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.1631508098056809
2019_02_13,N2,2382,OP50,Tyrosine,oct_1.0,11.1,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,2.4069451083182885
2019_02_13,N2,2383,OP50,Tyrosine,oct_1.0,13.8,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,2.624668592163159
2019_02_13,N2,2384,OP50,Tyrosine,oct_1.0,10.8,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,2.379546134130174
2019_02_13,N2,2385,OP50,Tyrosine,oct_1.0,6.2,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.824549292051046
2019_02_13,N2,2386,OP50,Tyrosine,oct_1.0,3.9,NA,NA,non-paralyzed,N2.OP50.2019_02_13.oct_1.0.Tyrosine,raw,1.3609765531356006
2019_02_13,N2,2388,JUb39,Tyrosine,oct_1.0,8.1,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,2.0918640616783932
2019_02_13,N2,2390,JUb39,Tyrosine,oct_1.0,7.1,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,1.9600947840472698
2019_02_13,N2,2392,JUb39,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_02_13,N2,2393,JUb39,Tyrosine,oct_1.0,3.1,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,1.1314021114911006
2019_02_13,N2,2395,JUb39,Tyrosine,oct_1.0,6.5,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,1.8718021769015913
2019_02_13,N2,2396,JUb39,Tyrosine,oct_1.0,9.8,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,2.2823823856765264
2019_02_13,N2,2397,JUb39,Tyrosine,oct_1.0,3,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,1.0986122886681098
2019_02_13,N2,2398,JUb39,Tyrosine,oct_1.0,1.8,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,0.5877866649021191
2019_02_13,N2,2401,JUb39,Tyrosine,oct_1.0,2.2,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,0.7884573603642703
2019_02_13,N2,2404,JUb39,Tyrosine,oct_1.0,4.5,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,1.5040773967762742
2019_02_13,N2,2405,JUb39,Tyrosine,oct_1.0,3.5,NA,NA,non-paralyzed,N2.JUb39.2019_02_13.oct_1.0.Tyrosine,raw,1.252762968495368
2019_02_13,N2,2406,JUb39; delAADC,Tyrosine,oct_1.0,5.4,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.6863989535702288
2019_02_13,N2,2407,JUb39; delAADC,Tyrosine,oct_1.0,3.8,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.33500106673234
2019_02_13,N2,2408,JUb39; delAADC,Tyrosine,oct_1.0,13.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.631888840136646
2019_02_13,N2,2410,JUb39; delAADC,Tyrosine,oct_1.0,2.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.0647107369924282
2019_02_13,N2,2412,JUb39; delAADC,Tyrosine,oct_1.0,18,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.8903717578961645
2019_02_13,N2,2414,JUb39; delAADC,Tyrosine,oct_1.0,4.5,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.5040773967762742
2019_02_13,N2,2415,JUb39; delAADC,Tyrosine,oct_1.0,11.3,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.424802725718295
2019_02_13,N2,2416,JUb39; delAADC,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_02_13,N2,2417,JUb39; delAADC,Tyrosine,oct_1.0,4.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.547562508716013
2019_02_13,N2,2419,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.0647107369924282
2019_02_13,N2,2420,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.33500106673234
2019_02_13,N2,2422,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,8.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,2.1162555148025524
2019_02_13,N2,2423,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.5040773967762742
2019_02_13,N2,2424,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.308332819650179
2019_02_13,N2,2426,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.5260563034950492
2019_02_13,N2,2427,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.2809338454620642
2019_02_13,N2,2428,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_02_13,N2,2429,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_02_13,N2,2430,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,3.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_13.oct_1.0.Tyrosine,raw,1.1314021114911006
2019_02_15,N2,2431,OP50,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_02_15,N2,2432,OP50,Tyrosine,oct_1.0,5.9,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,1.7749523509116738
2019_02_15,N2,2433,OP50,Tyrosine,oct_1.0,2.7,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.9932517730102834
2019_02_15,N2,2434,OP50,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.7419373447293773
2019_02_15,N2,2435,OP50,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.26236426446749106
2019_02_15,N2,2436,OP50,Tyrosine,oct_1.0,3.6,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,1.2809338454620642
2019_02_15,N2,2437,OP50,Tyrosine,oct_1.0,2.7,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.9932517730102834
2019_02_15,N2,2438,OP50,Tyrosine,oct_1.0,4.9,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,1.589235205116581
2019_02_15,N2,2439,OP50,Tyrosine,oct_1.0,6,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,1.791759469228055
2019_02_15,N2,2440,OP50,Tyrosine,oct_1.0,0.8,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,-0.2231435513142097
2019_02_15,N2,2441,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_02_15,N2,2442,OP50,Tyrosine,oct_1.0,1.2,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.1823215567939546
2019_02_15,N2,2443,OP50,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.26236426446749106
2019_02_15,N2,2444,OP50,Tyrosine,oct_1.0,4.2,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,1.4350845252893227
2019_02_15,N2,2445,OP50,Tyrosine,oct_1.0,1.4,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.3364722366212129
2019_02_15,N2,2446,OP50,Tyrosine,oct_1.0,4.6,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,1.5260563034950492
2019_02_15,N2,2447,OP50,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,1.667706820558076
2019_02_15,N2,2448,OP50,Tyrosine,oct_1.0,2,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.6931471805599453
2019_02_15,N2,2449,OP50,Tyrosine,oct_1.0,1.8,NA,NA,non-paralyzed,N2.OP50.2019_02_15.oct_1.0.Tyrosine,raw,0.5877866649021191
2019_02_15,N2,2452,JUb39,Tyrosine,oct_1.0,9.6,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,2.2617630984737906
2019_02_15,N2,2453,JUb39,Tyrosine,oct_1.0,13.1,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,2.5726122302071057
2019_02_15,N2,2454,JUb39,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_02_15,N2,2455,JUb39,Tyrosine,oct_1.0,15.8,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,2.760009940032921
2019_02_15,N2,2456,JUb39,Tyrosine,oct_1.0,3.5,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,1.252762968495368
2019_02_15,N2,2457,JUb39,Tyrosine,oct_1.0,1.3,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,0.26236426446749106
2019_02_15,N2,2458,JUb39,Tyrosine,oct_1.0,8.4,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,2.128231705849268
2019_02_15,N2,2459,JUb39,Tyrosine,oct_1.0,2.7,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,0.9932517730102834
2019_02_15,N2,2461,JUb39,Tyrosine,oct_1.0,12.6,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,2.533696813957432
2019_02_15,N2,2462,JUb39,Tyrosine,oct_1.0,2.6,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,0.9555114450274363
2019_02_15,N2,2463,JUb39,Tyrosine,oct_1.0,4.2,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,1.4350845252893227
2019_02_15,N2,2464,JUb39,Tyrosine,oct_1.0,3.1,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,1.1314021114911006
2019_02_15,N2,2465,JUb39,Tyrosine,oct_1.0,13,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,2.5649493574615367
2019_02_15,N2,2467,JUb39,Tyrosine,oct_1.0,4.9,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,1.589235205116581
2019_02_15,N2,2468,JUb39,Tyrosine,oct_1.0,6.8,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,1.916922612182061
2019_02_15,N2,2469,JUb39,Tyrosine,oct_1.0,3.9,NA,NA,non-paralyzed,N2.JUb39.2019_02_15.oct_1.0.Tyrosine,raw,1.3609765531356006
2019_02_15,N2,2470,JUb39; delAADC,Tyrosine,oct_1.0,11.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,2.451005098112319
2019_02_15,N2,2472,JUb39; delAADC,Tyrosine,oct_1.0,1.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.6418538861723947
2019_02_15,N2,2473,JUb39; delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2474,JUb39; delAADC,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_02_15,N2,2475,JUb39; delAADC,Tyrosine,oct_1.0,14.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,2.7013612129514133
2019_02_15,N2,2476,JUb39; delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2477,JUb39; delAADC,Tyrosine,oct_1.0,2.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.9932517730102834
2019_02_15,N2,2478,JUb39; delAADC,Tyrosine,oct_1.0,4.5,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.5040773967762742
2019_02_15,N2,2480,JUb39; delAADC,Tyrosine,oct_1.0,1,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0
2019_02_15,N2,2481,JUb39; delAADC,Tyrosine,oct_1.0,7.2,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.9740810260220096
2019_02_15,N2,2482,JUb39; delAADC,Tyrosine,oct_1.0,6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.791759469228055
2019_02_15,N2,2484,JUb39; delAADC,Tyrosine,oct_1.0,4.3,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.4586150226995167
2019_02_15,N2,2485,JUb39; delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2486,JUb39; delAADC,Tyrosine,oct_1.0,1.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.47000362924573563
2019_02_15,N2,2487,JUb39; delAADC,Tyrosine,oct_1.0,4.6,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.5260563034950492
2019_02_15,N2,2488,JUb39; delAADC,Tyrosine,oct_1.0,3.3,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.1939224684724346
2019_02_15,N2,2489,JUb39; delAADC,Tyrosine,oct_1.0,4.9,NA,NA,non-paralyzed,N2.JUb39; delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.589235205116581
2019_02_15,N2,2490,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,6.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.8870696490323797
2019_02_15,N2,2491,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.8329091229351039
2019_02_15,N2,2492,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,0.9,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,-0.10536051565782628
2019_02_15,N2,2493,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.667706820558076
2019_02_15,N2,2494,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2495,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.4,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.8754687373538999
2019_02_15,N2,2496,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,10.2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,2.3223877202902252
2019_02_15,N2,2497,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,11.5,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,2.4423470353692043
2019_02_15,N2,2498,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,4.6,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.5260563034950492
2019_02_15,N2,2499,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,1.7,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.5306282510621704
2019_02_15,N2,2501,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.6931471805599453
2019_02_15,N2,2502,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.8,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.0296194171811581
2019_02_15,N2,2503,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,5.3,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,1.667706820558076
2019_02_15,N2,2504,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,2.1,NA,NA,non-paralyzed,N2.JUb39; tdcDel::cmR delAADC.2019_02_15.oct_1.0.Tyrosine,raw,0.7419373447293773
