date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed,data_type,log.response
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2496,10.2,NA,NA,non-paralyzed,raw,2.3223877202902252
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2497,11.5,NA,NA,non-paralyzed,raw,2.4423470353692043
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2498,4.6,NA,NA,non-paralyzed,raw,1.5260563034950492
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2499,1.7,NA,NA,non-paralyzed,raw,0.5306282510621704
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2501,2,NA,NA,non-paralyzed,raw,0.6931471805599453
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2502,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2503,5.3,NA,NA,non-paralyzed,raw,1.667706820558076
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2504,2.1,NA,NA,non-paralyzed,raw,0.7419373447293773
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2505,3.3,NA,NA,non-paralyzed,raw,1.1939224684724346
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2506,2.6,NA,NA,non-paralyzed,raw,0.9555114450274363
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2507,2.3,NA,NA,non-paralyzed,raw,0.8329091229351039
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2508,2.3,NA,NA,non-paralyzed,raw,0.8329091229351039
2019_02_15,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,145,2509,9.4,NA,NA,non-paralyzed,raw,2.2407096892759584
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2568,1.4,NA,NA,non-paralyzed,raw,0.3364722366212129
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2569,1,NA,NA,non-paralyzed,raw,0
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2570,2.1,NA,NA,non-paralyzed,raw,0.7419373447293773
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2571,6.2,NA,NA,non-paralyzed,raw,1.824549292051046
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2572,0.9,NA,NA,non-paralyzed,raw,-0.10536051565782628
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2573,4.4,NA,NA,non-paralyzed,raw,1.4816045409242156
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2574,1.8,NA,NA,non-paralyzed,raw,0.5877866649021191
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2575,8.7,NA,NA,non-paralyzed,raw,2.163323025660538
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2576,1.7,NA,NA,non-paralyzed,raw,0.5306282510621704
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2577,3.9,NA,NA,non-paralyzed,raw,1.3609765531356006
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2578,2.5,NA,NA,non-paralyzed,raw,0.9162907318741551
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2579,3.6,NA,NA,non-paralyzed,raw,1.2809338454620642
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2580,1.4,NA,NA,non-paralyzed,raw,0.3364722366212129
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2581,5.3,NA,NA,non-paralyzed,raw,1.667706820558076
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2582,3.2,NA,NA,non-paralyzed,raw,1.1631508098056809
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2583,3.6,NA,NA,non-paralyzed,raw,1.2809338454620642
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2584,5,NA,NA,non-paralyzed,raw,1.6094379124341003
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2585,5.2,NA,NA,non-paralyzed,raw,1.6486586255873816
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2586,3.5,NA,NA,non-paralyzed,raw,1.252762968495368
2019_03_06,N2,OP50,Tyrosine,oct_1.0,150,2587,3.2,NA,NA,non-paralyzed,raw,1.1631508098056809
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2588,6,NA,NA,non-paralyzed,raw,1.791759469228055
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2589,15,NA,NA,non-paralyzed,raw,2.70805020110221
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2593,6.1,NA,NA,non-paralyzed,raw,1.8082887711792655
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2594,7.8,NA,NA,non-paralyzed,raw,2.0541237336955462
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2595,4.9,NA,NA,non-paralyzed,raw,1.589235205116581
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2597,13,NA,NA,non-paralyzed,raw,2.5649493574615367
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2600,3.8,NA,NA,non-paralyzed,raw,1.33500106673234
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2601,5.6,NA,NA,non-paralyzed,raw,1.7227665977411035
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2602,4.8,NA,NA,non-paralyzed,raw,1.5686159179138452
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2603,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2605,11.1,NA,NA,non-paralyzed,raw,2.4069451083182885
2019_03_06,N2,JUb39,Tyrosine,oct_1.0,151,2606,6.4,NA,NA,non-paralyzed,raw,1.8562979903656263
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2609,0.9,NA,NA,non-paralyzed,raw,-0.10536051565782628
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2611,3.7,NA,NA,non-paralyzed,raw,1.308332819650179
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2612,3.4,NA,NA,non-paralyzed,raw,1.2237754316221157
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2613,7,NA,NA,non-paralyzed,raw,1.9459101490553132
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2614,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2615,3.2,NA,NA,non-paralyzed,raw,1.1631508098056809
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2616,2,NA,NA,non-paralyzed,raw,0.6931471805599453
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2617,1.6,NA,NA,non-paralyzed,raw,0.47000362924573563
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2618,4.7,NA,NA,non-paralyzed,raw,1.547562508716013
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2619,2.4,NA,NA,non-paralyzed,raw,0.8754687373538999
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2620,3.5,NA,NA,non-paralyzed,raw,1.252762968495368
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2621,3.6,NA,NA,non-paralyzed,raw,1.2809338454620642
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2624,0.9,NA,NA,non-paralyzed,raw,-0.10536051565782628
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2626,7,NA,NA,non-paralyzed,raw,1.9459101490553132
2019_03_06,N2,JUb39; delAADC,Tyrosine,oct_1.0,152,2627,2.6,NA,NA,non-paralyzed,raw,0.9555114450274363
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2628,2.1,NA,NA,non-paralyzed,raw,0.7419373447293773
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2630,6.3,NA,NA,non-paralyzed,raw,1.840549633397487
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2631,1.5,NA,NA,non-paralyzed,raw,0.4054651081081644
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2632,3.2,NA,NA,non-paralyzed,raw,1.1631508098056809
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2633,9,NA,NA,non-paralyzed,raw,2.1972245773362196
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2634,3.2,NA,NA,non-paralyzed,raw,1.1631508098056809
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2635,7.6,NA,NA,non-paralyzed,raw,2.028148247292285
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2636,0.9,NA,NA,non-paralyzed,raw,-0.10536051565782628
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2637,5.7,NA,NA,non-paralyzed,raw,1.7404661748405046
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2638,3.9,NA,NA,non-paralyzed,raw,1.3609765531356006
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2639,5.1,NA,NA,non-paralyzed,raw,1.62924053973028
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2640,8.6,NA,NA,non-paralyzed,raw,2.151762203259462
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2641,0.9,NA,NA,non-paralyzed,raw,-0.10536051565782628
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2642,2.3,NA,NA,non-paralyzed,raw,0.8329091229351039
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2643,3.1,NA,NA,non-paralyzed,raw,1.1314021114911006
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2644,2.9,NA,NA,non-paralyzed,raw,1.0647107369924282
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2645,4.3,NA,NA,non-paralyzed,raw,1.4586150226995167
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2646,1.8,NA,NA,non-paralyzed,raw,0.5877866649021191
2019_03_06,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,153,2647,4.1,NA,NA,non-paralyzed,raw,1.410986973710262
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2875,1.9,NA,NA,non-paralyzed,raw,0.6418538861723947
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2876,1.2,NA,NA,non-paralyzed,raw,0.1823215567939546
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2877,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2878,6.4,NA,NA,non-paralyzed,raw,1.8562979903656263
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2879,7.8,NA,NA,non-paralyzed,raw,2.0541237336955462
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2880,10.2,NA,NA,non-paralyzed,raw,2.3223877202902252
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2881,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2882,5,NA,NA,non-paralyzed,raw,1.6094379124341003
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2883,3.9,NA,NA,non-paralyzed,raw,1.3609765531356006
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2884,2.3,NA,NA,non-paralyzed,raw,0.8329091229351039
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2885,7.7,NA,NA,non-paralyzed,raw,2.0412203288596382
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2886,2.5,NA,NA,non-paralyzed,raw,0.9162907318741551
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2887,5.7,NA,NA,non-paralyzed,raw,1.7404661748405046
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2888,3.1,NA,NA,non-paralyzed,raw,1.1314021114911006
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2889,3.2,NA,NA,non-paralyzed,raw,1.1631508098056809
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2890,3.2,NA,NA,non-paralyzed,raw,1.1631508098056809
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2891,1.4,NA,NA,non-paralyzed,raw,0.3364722366212129
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2892,4.5,NA,NA,non-paralyzed,raw,1.5040773967762742
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2893,9.4,NA,NA,non-paralyzed,raw,2.2407096892759584
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2894,1.5,NA,NA,non-paralyzed,raw,0.4054651081081644
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2895,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2896,3.7,NA,NA,non-paralyzed,raw,1.308332819650179
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2897,4.7,NA,NA,non-paralyzed,raw,1.547562508716013
2019_03_19,N2,OP50,Tyrosine,oct_1.0,167,2898,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2899,1.6,NA,NA,non-paralyzed,raw,0.47000362924573563
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2900,1.3,NA,NA,non-paralyzed,raw,0.26236426446749106
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2901,2.9,NA,NA,non-paralyzed,raw,1.0647107369924282
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2902,7.9,NA,NA,non-paralyzed,raw,2.066862759472976
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2903,1.6,NA,NA,non-paralyzed,raw,0.47000362924573563
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2904,6.4,NA,NA,non-paralyzed,raw,1.8562979903656263
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2905,1.2,NA,NA,non-paralyzed,raw,0.1823215567939546
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2906,6,NA,NA,non-paralyzed,raw,1.791759469228055
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2907,5.1,NA,NA,non-paralyzed,raw,1.62924053973028
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2908,4.1,NA,NA,non-paralyzed,raw,1.410986973710262
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2909,8.9,NA,NA,non-paralyzed,raw,2.186051276738094
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2910,2.6,NA,NA,non-paralyzed,raw,0.9555114450274363
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2911,7.4,NA,NA,non-paralyzed,raw,2.0014800002101243
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2912,5.7,NA,NA,non-paralyzed,raw,1.7404661748405046
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2913,5.6,NA,NA,non-paralyzed,raw,1.7227665977411035
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2914,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2915,6.2,NA,NA,non-paralyzed,raw,1.824549292051046
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2916,2.6,NA,NA,non-paralyzed,raw,0.9555114450274363
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2918,2.4,NA,NA,non-paralyzed,raw,0.8754687373538999
2019_03_19,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,168,2919,2.1,NA,NA,non-paralyzed,raw,0.7419373447293773
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2921,8.3,NA,NA,non-paralyzed,raw,2.1162555148025524
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2922,15.3,NA,NA,non-paralyzed,raw,2.72785282839839
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2923,2,NA,NA,non-paralyzed,raw,0.6931471805599453
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2924,6.8,NA,NA,non-paralyzed,raw,1.916922612182061
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2925,3.9,NA,NA,non-paralyzed,raw,1.3609765531356006
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2926,9.7,NA,NA,non-paralyzed,raw,2.272125885509337
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2927,3.1,NA,NA,non-paralyzed,raw,1.1314021114911006
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2928,4.1,NA,NA,non-paralyzed,raw,1.410986973710262
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2929,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2931,12.5,NA,NA,non-paralyzed,raw,2.5257286443082556
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2932,1.9,NA,NA,non-paralyzed,raw,0.6418538861723947
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2933,11.2,NA,NA,non-paralyzed,raw,2.4159137783010487
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2934,6.9,NA,NA,non-paralyzed,raw,1.9315214116032138
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2935,2.3,NA,NA,non-paralyzed,raw,0.8329091229351039
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2936,6.4,NA,NA,non-paralyzed,raw,1.8562979903656263
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2937,4.4,NA,NA,non-paralyzed,raw,1.4816045409242156
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2938,2.9,NA,NA,non-paralyzed,raw,1.0647107369924282
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2940,3.7,NA,NA,non-paralyzed,raw,1.308332819650179
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2941,1.3,NA,NA,non-paralyzed,raw,0.26236426446749106
2019_03_19,N2,JUb39,Tyrosine,oct_1.0,169,2942,11.1,NA,NA,non-paralyzed,raw,2.4069451083182885
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3384,4.4,NA,NA,non-paralyzed,raw,1.4816045409242156
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3385,0.8,NA,NA,non-paralyzed,raw,-0.2231435513142097
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3386,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3387,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3388,2.5,NA,NA,non-paralyzed,raw,0.9162907318741551
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3389,1.4,NA,NA,non-paralyzed,raw,0.3364722366212129
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3390,1.9,NA,NA,non-paralyzed,raw,0.6418538861723947
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3391,2.2,NA,NA,non-paralyzed,raw,0.7884573603642703
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3392,1.2,NA,NA,non-paralyzed,raw,0.1823215567939546
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3393,1,NA,NA,non-paralyzed,raw,0
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3394,2.7,NA,NA,non-paralyzed,raw,0.9932517730102834
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3395,1.4,NA,NA,non-paralyzed,raw,0.3364722366212129
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3396,1,NA,NA,non-paralyzed,raw,0
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3397,0.7,NA,NA,non-paralyzed,raw,-0.35667494393873245
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3398,1.2,NA,NA,non-paralyzed,raw,0.1823215567939546
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3399,2,NA,NA,non-paralyzed,raw,0.6931471805599453
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3400,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3401,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3402,2.8,NA,NA,non-paralyzed,raw,1.0296194171811581
2019_04_17,N2,OP50,Tyrosine,oct_1.0,192,3403,1.3,NA,NA,non-paralyzed,raw,0.26236426446749106
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3404,7,NA,NA,non-paralyzed,raw,1.9459101490553132
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3405,1.5,NA,NA,non-paralyzed,raw,0.4054651081081644
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3407,6,NA,NA,non-paralyzed,raw,1.791759469228055
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3410,8.7,NA,NA,non-paralyzed,raw,2.163323025660538
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3411,7.6,NA,NA,non-paralyzed,raw,2.028148247292285
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3413,2.4,NA,NA,non-paralyzed,raw,0.8754687373538999
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3414,2.5,NA,NA,non-paralyzed,raw,0.9162907318741551
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3415,6.7,NA,NA,non-paralyzed,raw,1.9021075263969205
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3416,5.3,NA,NA,non-paralyzed,raw,1.667706820558076
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3418,2.9,NA,NA,non-paralyzed,raw,1.0647107369924282
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3419,3.8,NA,NA,non-paralyzed,raw,1.33500106673234
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3420,6.2,NA,NA,non-paralyzed,raw,1.824549292051046
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3421,9.9,NA,NA,non-paralyzed,raw,2.2925347571405443
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3422,0.9,NA,NA,non-paralyzed,raw,-0.10536051565782628
2019_04_17,N2,JUb39,Tyrosine,oct_1.0,193,3423,5,NA,NA,non-paralyzed,raw,1.6094379124341003
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3424,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3426,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3427,2.3,NA,NA,non-paralyzed,raw,0.8329091229351039
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3428,2.1,NA,NA,non-paralyzed,raw,0.7419373447293773
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3429,2.4,NA,NA,non-paralyzed,raw,0.8754687373538999
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3430,1,NA,NA,non-paralyzed,raw,0
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3432,1.4,NA,NA,non-paralyzed,raw,0.3364722366212129
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3433,1.5,NA,NA,non-paralyzed,raw,0.4054651081081644
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3434,7.2,NA,NA,non-paralyzed,raw,1.9740810260220096
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3435,3.4,NA,NA,non-paralyzed,raw,1.2237754316221157
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3436,1.2,NA,NA,non-paralyzed,raw,0.1823215567939546
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3437,4.3,NA,NA,non-paralyzed,raw,1.4586150226995167
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3438,1.2,NA,NA,non-paralyzed,raw,0.1823215567939546
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3439,3.3,NA,NA,non-paralyzed,raw,1.1939224684724346
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3442,2.4,NA,NA,non-paralyzed,raw,0.8754687373538999
2019_04_17,N2,JUb39; tdcDel::cmR delAADC,Tyrosine,oct_1.0,194,3443,2.3,NA,NA,non-paralyzed,raw,0.8329091229351039
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3877,1,NA,NA,non-paralyzed,raw,0
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3878,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3879,1.1,NA,NA,non-paralyzed,raw,0.09531017980432493
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3880,1.8,NA,NA,non-paralyzed,raw,0.5877866649021191
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3881,4.1,NA,NA,non-paralyzed,raw,1.410986973710262
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3882,1.2,NA,NA,non-paralyzed,raw,0.1823215567939546
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3883,2.4,NA,NA,non-paralyzed,raw,0.8754687373538999
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3884,2.6,NA,NA,non-paralyzed,raw,0.9555114450274363
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3885,3,NA,NA,non-paralyzed,raw,1.0986122886681098
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3886,1,NA,NA,non-paralyzed,raw,0
2019_04_29,N2,OP50,Tyrosine,oct_1.0,217,3887,8.2,NA,NA,non-paralyzed,raw,2.1041341542702074
