date,genotype,food,cond,cue,plateID,animal,response.time,pir,group,paralyzed,line
2019_04_02,N2,OP50,Tyrosine,oct_1.0,172,762,3.9,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,oct_1.0,172,763,3.2,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,oct_1.0,172,764,1.1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,oct_1.0,172,765,1.1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,oct_1.0,172,766,4.1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,oct_1.0,172,767,1.2,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,768,2.5,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,769,6.1,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,770,4.6,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,771,7.2,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,772,1.4,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,773,2,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,774,10.4,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,775,10.7,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,776,4.7,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,777,8.9,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,778,9.8,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,779,1.9,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,780,4.8,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,781,4,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,oct_1.0,173,782,13.2,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,783,2.2,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,784,5.4,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,785,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,786,1.4,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,787,2.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,788,1.4,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,789,1.7,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,790,2.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,791,1.3,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,792,3.2,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,793,10.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,794,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,795,2.6,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,796,1.5,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,797,1.7,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,798,2.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,799,1.8,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,800,2.4,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,801,2.5,NA,NA,non-paralyzed,
2019_04_02,octr-1,OP50,Tyrosine,oct_1.0,174,802,1.8,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,803,1.9,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,804,1.3,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,805,4.2,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,806,1.5,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,807,1.3,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,808,2.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,809,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,810,5.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,811,1.3,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,812,3.2,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,813,6.5,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,814,5.6,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,815,1.9,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,816,11.5,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,817,3.1,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,818,4.6,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,819,1.2,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,820,2.2,NA,NA,non-paralyzed,
2019_04_02,octr-1,JUb39,Tyrosine,oct_1.0,175,821,2.7,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,822,0.8,NA,line 1C,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,823,1.2,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,824,0.9,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,825,5.5,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,826,2.2,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,827,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,828,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,829,2.2,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,830,0.8,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,831,1.8,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,832,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,833,1,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,834,1.6,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,835,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,836,3.9,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,837,1.3,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,838,2,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,839,1.5,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,840,0.9,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],OP50,Tyrosine,oct_1.0,176,841,2.5,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,842,15.3,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,843,7.1,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,844,7.5,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,845,9.6,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,846,3.4,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,847,4.7,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,848,2.7,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,849,3,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,850,5.4,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,851,3.7,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,852,3.9,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,853,3.6,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,854,1.1,NA,NA,non-paralyzed,
2019_04_02,octr-1; ex[sra6p::octr-1],JUb39,Tyrosine,oct_1.0,177,855,4.5,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,856,1.1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,857,1.3,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,858,1.4,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,859,1.7,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,860,1.1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,861,1.3,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,862,0.91,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,863,1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,864,0.9,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,865,0.96,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,866,1.3,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,867,4.1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,868,0.93,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,869,0.96,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,870,1.01,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,871,1.4,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,872,1.2,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,873,1.1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,874,1,NA,NA,non-paralyzed,
2019_04_02,N2,OP50,Tyrosine,nonanone_1.0,178,875,1.2,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,876,1,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,877,1.1,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,878,0.99,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,879,0.91,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,880,1.7,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,881,1.2,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,882,1.1,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,883,1.6,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,884,1.5,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,885,1.2,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,886,1,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,887,0.8,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,888,0.93,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,889,0.78,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,890,0.88,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,891,0.93,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,892,0.84,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,893,1.4,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,894,0.93,NA,NA,non-paralyzed,
2019_04_02,N2,JUb39,Tyrosine,nonanone_1.0,179,895,1,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,896,2.2,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,897,1.7,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,898,6.5,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,899,1.4,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,900,6.8,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,901,6.7,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,902,3.1,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,903,7.6,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,904,5,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,905,1.3,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,906,1.7,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,907,2.1,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,908,1.7,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,909,3.5,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,910,4.2,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,911,1.8,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,912,2.1,NA,NA,non-paralyzed,
2019_05_27,N2,JUb39,Tyrosine,oct_1.0,240,913,1.9,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,914,1.3,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,915,0.8,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,916,1.2,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,917,4,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,918,1,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,919,2.6,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,920,1.4,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,921,1.5,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,922,1.3,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,923,2,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,924,1.2,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,925,1.4,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,926,1.9,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,927,3.1,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,928,1.9,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,929,2.3,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,930,1.6,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,931,4.1,NA,NA,non-paralyzed,
2019_05_27,N2,OP50,Tyrosine,oct_1.0,242,932,1.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,933,2.2,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,934,1.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,935,1.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,936,2.2,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,937,6.9,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,938,6.2,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,939,1.9,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,940,3.2,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,941,1.9,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,942,3.1,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,943,1.8,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,944,1.3,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,945,3.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,946,1.9,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,947,2.1,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,948,1.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,949,1.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,950,1.8,NA,NA,non-paralyzed,
2019_05_27,ser-3,OP50,Tyrosine,oct_1.0,243,951,8,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,952,0.9,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,953,16.2,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,954,7.7,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,955,2.7,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,956,7.5,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,957,3.8,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,958,4.3,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,959,8.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,960,1.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,961,2.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,962,9,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,963,2.2,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,964,2.4,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,965,5.7,NA,NA,non-paralyzed,
2019_05_27,ser-3,JUb39,Tyrosine,oct_1.0,244,966,7.3,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,967,0.9,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,968,1.9,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,969,1.3,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,970,2,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,971,2.2,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,972,6.9,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,973,0.6,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,974,3.4,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,975,1.2,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,976,1,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,977,1,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,978,1.9,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,979,1.4,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,980,1.1,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,981,1,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,982,0.7,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,983,1.2,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,984,0.6,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,985,1.1,NA,NA,non-paralyzed,
2019_05_28,N2,OP50,Tyrosine,oct_1.0,245,986,1.4,NA,NA,non-paralyzed,
2019_05_28,N2,JUb39,Tyrosine,oct_1.0,246,987,18.2,NA,NA,non-paralyzed,
2019_05_28,N2,JUb39,Tyrosine,oct_1.0,246,988,1.1,NA,NA,non-paralyzed,
2019_05_28,N2,JUb39,Tyrosine,oct_1.0,246,989,2.7,NA,NA,non-paralyzed,
2019_05_28,N2,JUb39,Tyrosine,oct_1.0,246,990,7.3,NA,NA,non-paralyzed,
2019_05_28,N2,JUb39,Tyrosine,oct_1.0,246,991,3.2,NA,NA,non-paralyzed,
2019_05_28,N2,JUb39,Tyrosine,oct_1.0,246,992,3.3,NA,NA,non-paralyzed,
2019_05_28,N2,JUb39,Tyrosine,oct_1.0,246,993,2.6,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,994,0.9,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,995,1.2,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,996,1.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,997,1.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,998,1.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,999,1.3,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1000,6.2,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1001,0.7,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1002,1,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1003,1.2,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1004,1.9,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1005,1.6,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1006,1.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1007,0.8,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1008,1.9,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1009,2.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1010,1.1,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1011,1.8,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1012,2.4,NA,NA,non-paralyzed,
2019_05_28,ser-3,OP50,Tyrosine,oct_1.0,247,1013,1.8,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1014,3.1,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1015,2.9,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1016,8.5,NA,NA,non-paralyzed,
2019_05_28,ser-3,JUb39,Tyrosine,oct_1.0,248,1017,6.7,NA,NA,non-paralyzed,
